,losses
1355,4090.5518
1356,4086.153
1357,4081.7104
1358,4077.2295
1359,4072.7163
1360,4903.097
1361,4897.9126
1362,4892.638
1363,4887.285
1364,4881.8623
1365,4876.379
1366,4870.843
1367,4865.26
1368,4859.6377
1369,4853.9824
1370,3937.9563
1371,3932.824
1372,3927.7156
1373,3922.63
1374,3917.566
1375,3912.5237
1376,3907.501
1377,3902.4978
1378,3897.5132
1379,3892.5464
1380,3589.2773
1381,3585.2996
1382,3581.3787
1383,3577.5095
1384,3573.6887
1385,3569.9119
1386,3566.1746
1387,3562.474
1388,3558.8076
1389,3555.1719
1390,3318.3374
1391,3314.555
1392,3310.7822
1393,3307.0198
1394,3303.2673
1395,3299.5244
1396,3295.791
1397,3292.0667
1398,3288.3516
1399,3284.6453
1400,3730.0862
1401,3726.074
1402,3722.041
1403,3717.989
1404,3713.9216
1405,3709.8413
1406,3705.7498
1407,3701.6497
1408,3697.5422
1409,3693.4292
1410,602697.0
1411,602700.56
1412,602692.3
1413,602673.25
1414,602644.8
1415,602607.9
1416,602563.44
1417,602512.25
1418,602455.0
1419,602392.2
1420,3739.7683
1421,3746.9495
1422,3753.0745
1423,3758.241
1424,3762.537
1425,3766.0464
1426,3768.8425
1427,3770.9946
1428,3772.5635
1429,3773.6055
1430,3601.8042
1431,3602.18
1432,3602.1233
1433,3601.6768
1434,3600.8787
1435,3599.764
1436,3598.3638
1437,3596.7083
1438,3594.8213
1439,3592.728
1440,3149.6094
1441,3147.352
1442,3144.9783
1443,3142.5007
1444,3139.93
1445,3137.2764
1446,3134.5486
1447,3131.7546
1448,3128.9011
1449,3125.996
1450,3628.008
1451,3624.6755
1452,3621.2517
1453,3617.7468
1454,3614.17
1455,3610.529
1456,3606.8315
1457,3603.0842
1458,3599.2935
1459,3595.464
1460,4194.853
1461,4190.477
1462,4186.0234
1463,4181.5015
1464,4176.9185
1465,4172.283
1466,4167.602
1467,4162.88
1468,4158.123
1469,4153.3364
1470,4355.448
1471,4350.251
1472,4344.9976
1473,4339.6963
1474,4334.353
1475,4328.974
1476,4323.5645
1477,4318.129
1478,4312.6714
1479,4307.1973
1480,4198.6904
1481,4192.8667
1482,4186.9917
1483,4181.0728
1484,4175.1167
1485,4169.13
1486,4163.117
1487,4157.0825
1488,4151.0312
1489,4144.9673
1490,4756.9556
1491,4750.3394
1492,4743.6685
1493,4736.9507
1494,4730.193
1495,4723.4033
1496,4716.5864
1497,4709.749
1498,4702.895
1499,4696.029
1500,4138.834
1501,4132.8706
1502,4126.967
1503,4121.1187
1504,4115.3228
1505,4109.5747
1506,4103.872
1507,4098.212
1508,4092.5913
1509,4087.0083
1510,2260651.2
1511,2260601.0
1512,2260444.2
1513,2260195.8
1514,2259869.5
1515,2259475.8
1516,2259023.2
1517,2258519.0
1518,2257969.2
1519,2257379.2
1520,1340550.2
1521,1340217.9
1522,1339884.0
1523,1339548.4
1524,1339211.4
1525,1338872.9
1526,1338532.8
1527,1338190.5
1528,1337846.6
1529,1337500.5
1530,3831.4514
1531,3860.8464
1532,3887.2363
1533,3910.8445
1534,3931.8823
1535,3950.5527
1536,3967.0505
1537,3981.5532
1538,3994.2332
1539,4005.251
1540,4707.347
1541,4716.4805
1542,4724.146
1543,4730.4785
1544,4735.6016
1545,4739.6284
1546,4742.664
1547,4744.8022
1548,4746.1294
1549,4746.7256
1550,3655.4639
1551,3654.8545
1552,3653.9182
1553,3652.6877
1554,3651.1926
1555,3649.4607
1556,3647.5142
1557,3645.3765
1558,3643.0667
1559,3640.6035
1560,3338.7395
1561,3336.1755
1562,3333.5261
1563,3330.8008
1564,3328.0068
1565,3325.153
1566,3322.2456
1567,3319.291
1568,3316.2944
1569,3313.2615
1570,3756.9346
1571,3753.614
1572,3750.2307
1573,3746.791
1574,3743.3018
1575,3739.7695
1576,3736.199
1577,3732.5955
1578,3728.9626
1579,3725.3047
1580,3617.5242
1581,3613.9827
1582,3610.4365
1583,3606.8877
1584,3603.337
1585,3599.786
1586,3596.2346
1587,3592.6846
1588,3589.137
1589,3585.5918
1590,4475.019
1591,4470.5166
1592,4465.9062
1593,4461.201
1594,4456.4126
1595,4451.55
1596,4446.6235
1597,4441.6416
1598,4436.61
1599,4431.536
1600,4267.8916
1601,4262.9756
1602,4258.049
1603,4253.1133
1604,4248.1714
1605,4243.2266
1606,4238.2793
1607,4233.332
1608,4228.3857
1609,4223.443
1610,409112.4
1611,409119.38
1612,409120.84
1613,409117.38
1614,409109.47
1615,409097.6
1616,409082.1
1617,409063.38
1618,409041.66
1619,409017.3
1620,3818.7854
1621,3823.6724
1622,3827.6223
1623,3830.724
1624,3833.0596
1625,3834.701
1626,3835.7158
1627,3836.1655
1628,3836.1045
1629,3835.5845
1630,3748.6475
1631,3747.5732
1632,3746.1938
1633,3744.5398
1634,3742.6394
1635,3740.5176
1636,3738.1968
1637,3735.698
1638,3733.04
1639,3730.2393
1640,3410.9785
1641,3408.0662
1642,3405.0728
1643,3402.0083
1644,3398.8806
1645,3395.6963
1646,3392.4624
1647,3389.1855
1648,3385.8694
1649,3382.5195
1650,3764.5544
1651,3760.61
1652,3756.5664
1653,3752.4336
1654,3748.2231
1655,3743.9443
1656,3739.6052
1657,3735.2134
1658,3730.7761
1659,3726.299
1660,3457.3728
1661,3453.335
1662,3449.3135
1663,3445.3076
1664,3441.3174
1665,3437.3416
1666,3433.3809
1667,3429.4343
1668,3425.5024
1669,3421.584
1670,3724.9905
1671,3721.1035
1672,3717.2258
1673,3713.3572
1674,3709.4983
1675,3705.649
1676,3701.8086
1677,3697.9783
1678,3694.157
1679,3690.346
1680,3644.2478
1681,3640.4922
1682,3636.748
1683,3633.014
1684,3629.2896
1685,3625.5754
1686,3621.8713
1687,3618.1772
1688,3614.4927
1689,3610.8184
1690,3437.0305
1691,3433.5745
1692,3430.139
1693,3426.722
1694,3423.3237
1695,3419.9417
1696,3416.576
1697,3413.2246
1698,3409.8882
1699,3406.565
1700,3505.8503
1701,3502.4785
1702,3499.11
1703,3495.7458
1704,3492.3862
1705,3489.031
1706,3485.6807
1707,3482.336
1708,3478.997
1709,3475.6636
1710,3586.1858
1711,3582.6377
1712,3579.074
1713,3575.4983
1714,3571.9111
1715,3568.3154
1716,3564.7126
1717,3561.105
1718,3557.493
1719,3553.8794
1720,4329.0737
1721,4325.1284
1722,4321.1445
1723,4317.1265
1724,4313.078
1725,4309.0044
1726,4304.909
1727,4300.795
1728,4296.665
1729,4292.5215
1730,4301.2466
1731,4297.1846
1732,4293.1206
1733,4289.0566
1734,4284.9946
1735,4280.9336
1736,4276.8755
1737,4272.821
1738,4268.7705
1739,4264.7246
1740,3328.6345
1741,3325.2546
1742,3321.915
1743,3318.612
1744,3315.3438
1745,3312.1067
1746,3308.8977
1747,3305.716
1748,3302.5588
1749,3299.4248
1750,4205.5176
1751,4201.563
1752,4197.543
1753,4193.4644
1754,4189.336
1755,4185.1626
1756,4180.9507
1757,4176.705
1758,4172.431
1759,4168.1313
1760,4014.1123
1761,4009.8333
1762,4005.5427
1763,4001.2422
1764,3996.9358
1765,3992.6245
1766,3988.3108
1767,3983.9954
1768,3979.6794
1769,3975.3645
1770,4394.055
1771,4389.4155
1772,4384.7427
1773,4380.042
1774,4375.3164
1775,4370.5703
1776,4365.808
1777,4361.032
1778,4356.2456
1779,4351.4507
1780,4058.6746
1781,4054.0964
1782,4049.5327
1783,4044.9836
1784,4040.4478
1785,4035.926
1786,4031.4172
