avg,lbound,ubound,sums
-1.00251586226779,-3.75231218184197,1.74728045730639,-200.503172453558
-13.9359053039743,-46.7233242600045,18.8515136520559,-2787.18106079487
-1.17532272463155,-3.07076666760471,0.720121218341602,-235.064544926311
-9.2129680053052,-36.0996912540034,17.673755243393,-1842.59360106104
-3.38354151618383,-20.5768425367585,13.8097595043908,-676.708303236765
-13.3270587846399,-45.3935769489076,18.7394593796279,-2665.41175692797
-1.6614625748804,-3.93492436133295,0.611999211572156,-332.29251497608
-0.9410802067751,-2.91959945403663,1.03743904048643,-188.21604135502
-39.766267728578,-88.0059261799391,8.47339072278309,-7953.2535457156
-1.89873170665444,-4.32327064189758,0.525807228588699,-379.746341330888
-4.02688122098515,-25.0038314604155,16.9500690184452,-805.376244197029
-31.3714442550774,-77.9439146750633,15.2010261649084,-6274.28885101549
-13.1469312345365,-47.5096866657278,21.2158241966548,-2629.38624690729
-4.07359039356267,-23.0151597531165,14.8679789659912,-814.718078712533
-26.7482913800336,-70.7662326251767,17.2696498651096,-5349.65827600672
-0.68231830640541,-2.67273695151124,1.30810033870042,-136.463661281082
0.330538830844893,-1.58118449635444,2.24226215804423,66.1077661689786
-0.321299694710089,-1.85425270738417,1.21165331796399,-64.2599389420178
-1.44892182036162,-8.73546305182403,5.8376194111008,-289.784364072323
0.0412514066329706,-1.71007813379557,1.79258094706151,8.25028132659412
-37.446286219155,-86.4989337540921,11.6063613157821,-7489.257243831
-9.40978488288451,-37.9875503712078,19.1679806054388,-1881.9569765769
-29.8439632006604,-74.7267629771335,15.0388365758128,-5968.79264013207
-1.9358875045596,-4.16851202268829,0.296737013569086,-387.17750091192
-29.0966578100531,-74.6027873227118,16.4094717026057,-5819.33156201061
-0.516003746984864,-2.19296050547259,1.16095301150286,-103.200749396973
0.530867397731877,-3.71469841717963,4.77643321264339,106.173479546375
-1.75724271544639,-3.96729855080336,0.45281311991058,-351.448543089278
-1.16817357630739,-3.58811665364166,1.25176950102689,-233.634715261477
-1.23834393036471,-3.73243422692191,1.25574636619249,-247.668786072942
-11.403039998388,-41.9880913346434,19.1820113378674,-2280.6079996776
-0.98719623665475,-2.8451889330061,0.870796459696595,-197.43924733095
-18.3925888506029,-57.9934877690298,21.2083100678241,-3678.51777012057
-0.924761807996221,-3.01062335065067,1.16109973465822,-184.952361599244
-2.14032618663543,-4.64407945515879,0.36342708188793,-428.065237327086
-1.33901014658507,-3.96615530562972,1.28813501245958,-267.802029317013
-30.9067149367558,-77.2521480462785,15.438718172767,-6181.34298735115
-1.60058676841841,-4.03698389387875,0.835810357041918,-320.117353683683
0.0801914811662597,-1.56694770800018,1.7273306703327,16.0382962332519
0.0810049801840293,-1.72726543881686,1.88927539918492,16.2009960368059
-0.778003027413892,-2.31572180262237,0.759715747794588,-155.600605482778
-2.87252950031228,-12.9506086498512,7.20554964922669,-574.505900062455
-4.22397846122842,-21.2471015952251,12.7991446727683,-844.795692245684
-1.589725109948,-3.90777949874624,0.728329278850238,-317.9450219896
-1.48739644923039,-4.03842125284967,1.0636283543889,-297.479289846077
-1.20616859470814,-3.19646946826733,0.784132278851044,-241.233718941629
-0.158705066573536,-1.84971295575713,1.53230282261006,-31.7410133147072
-0.86736224076854,-3.3842709345829,1.64954645304582,-173.472448153708
-47.6678230562864,-97.9692841415141,2.63363802894136,-9533.56461125727
-0.968363163472851,-3.41934679347636,1.48262046653066,-193.67263269457
-5.90420559607053,-29.8177213222663,18.0093101301253,-1180.84111921411
-0.000176069683798872,-1.78547772456815,1.78512558520055,-0.0352139367597744
-4.90719875744853,-23.2715504199182,13.4571529050211,-981.439751489707
-35.2971691092911,-83.072636396467,12.4782981778848,-7059.43382185823
-0.849578724338999,-2.77602348721107,1.07686603853307,-169.9157448678
-0.563374623570528,-2.45816509568796,1.3314158485469,-112.674924714106
-0.135354290362918,-1.70585530482391,1.43514672409807,-27.0708580725836
-1.89817233970344,-9.19148638815998,5.39514170875311,-379.634467940687
-0.608438375240628,-2.57422439513198,1.35734764465072,-121.687675048126
-0.483900445815296,-2.09626197693501,1.12846108530442,-96.7800891630593
-0.628615641626345,-2.42725578873329,1.1700245054806,-125.723128325269
-0.434992272343236,-2.48534591601304,1.61536137132656,-86.9984544686472
-0.656585602103475,-2.41004175852083,1.09687055431388,-131.317120420695
-1.3047165528081,-3.16258407843192,0.553150972815716,-260.943310561621
-36.2988306172458,-84.6215944526027,12.0239332181111,-7259.76612344916
-31.3415167738096,-76.943871612943,14.2608380653239,-6268.30335476192
-1.45822297444482,-4.33619724683676,1.41975129794711,-291.644594888965
-1.07116858874613,-3.2209001168746,1.07856293938233,-214.233717749226
-0.551264799421767,-2.36769916061483,1.26516956177129,-110.252959884353
-2.1450830963691,-4.46372092299999,0.173554730261785,-429.01661927382
-33.2935569722284,-80.6734167141509,14.086302769694,-6658.71139444569
-0.393430649077704,-2.19834757986582,1.41148628171041,-78.6861298155407
-20.5486304773315,-61.5656368295496,20.4683758748865,-4109.72609546631
-43.2789834486749,-93.0838999810788,6.52593308372912,-8655.79668973497
-25.6117717466357,-68.6219181410781,17.3983746478067,-5122.35434932714
-0.258401684896888,-1.82078586256878,1.303982492775,-51.6803369793777
-0.418968392432882,-2.12781209366662,1.28987530880085,-83.7936784865764
-0.29557876055726,-1.7796100689014,1.18845254778688,-59.115752111452
0.108009527071737,-1.56070842129786,1.77672747544134,21.6019054143474
0.671412300673871,-4.81504773529041,6.15787233663815,134.282460134774
-5.36093578511782,-25.9791806617842,15.2573090915486,-1072.18715702356
-13.889654081958,-48.7723112567359,20.99300309282,-2777.93081639159
-37.285052866561,-85.8955210091964,11.3254152760743,-7457.01057331221
-27.0152123125629,-70.8893298883008,16.858905263175,-5403.04246251258
-38.1911773361226,-86.5964204181537,10.2140657459084,-7638.23546722452
-1.89868653332753,-4.68770082056977,0.890327753914705,-379.737306665507
-5.1496100016584,-24.6643541579296,14.3651341546128,-1029.92200033168
-1.23307623089658,-3.39367099918341,0.92751853739025,-246.615246179316
-38.4193467785692,-87.1913855393321,10.3526919821937,-7683.86935571384
-30.1532787634924,-76.4556992884357,16.1491417614509,-6030.65575269848
-9.50918993475378,-38.0490629804498,19.0306831109422,-1901.83798695076
-2.75096946418528,-5.03565533788988,-0.466283590480681,-550.193892837056
-1.24030780662543,-3.67698672910832,1.19637111585747,-248.061561325085
-1.58967951520935,-11.7382084328625,8.55884940244375,-317.93590304187
-1.3658020096886,-3.53905437176772,0.807450352390529,-273.160401937719
-0.577985631222339,-2.06114199934541,0.905170736900729,-115.597126244468
0.171225651594895,-1.48579409885789,1.82824540204768,34.2451303189789
-3.08581469082818,-5.85275729609102,-0.318872085565337,-617.162938165635
-1.74463972544099,-4.31544323244641,0.826163781564418,-348.927945088199
-0.975385716233687,-2.87164258946016,0.920871156992787,-195.077143246737
-21.2159390078427,-62.4985790288943,20.0667010132089,-4243.18780156854
-1.57367233011507,-4.13607899989025,0.988734339660105,-314.734466023015
-0.639774817054396,-2.71016989696481,1.43062026285602,-127.954963410879
-39.1001025628438,-87.8329778859148,9.63277276022724,-7820.02051256875
-2.1658525751192,-4.1682960233966,-0.163409126841795,-433.17051502384
-1.4024983897292,-3.99280784451767,1.18781106505928,-280.499677945839
-1.09454353517581,-3.13104728093855,0.941960210586929,-218.908707035162
-1.56563651096452,-3.996887154626,0.865614132696962,-313.127302192904
-2.72979039834432,-5.47558068066144,0.0159998839728011,-545.958079668863
-0.670634686829376,-2.6063681273744,1.26509875371565,-134.126937365875
-1.99401546037116,-4.22480095325138,0.23677003250906,-398.803092074232
-1.58952974865527,-4.09838499003274,0.919325492722207,-317.905949731053
-1.41282038597616,-3.41984492780875,0.594204155856438,-282.564077195232
-1.7917969410936,-3.63125194516337,0.0476580629761663,-358.35938821872
-1.22862676734677,-3.45476601523103,0.997512480537504,-245.725353469353
-0.707671908594656,-2.3996186238154,0.984274806626093,-141.534381718931
-1.61151820525202,-4.07331814988288,0.85028173937884,-322.303641050404
-0.916740171556065,-2.93712918278013,1.103648839668,-183.348034311213
-0.862534026637847,-2.74187222959059,1.01680417631489,-172.506805327569
-0.534757898640138,-2.61914762445087,1.54963182717059,-106.951579728028
0.221506761230963,-1.70023104442194,2.14324456688386,44.3013522461927
-0.0847042631368293,-1.99538602628675,1.82597750001309,-16.9408526273659
-1.60594992880544,-3.78065982646524,0.568759968854361,-321.189985761088
-1.05170972542412,-3.40404206667721,1.30062261582898,-210.341945084823
-2.36116946715535,-4.55660004501232,-0.165738889298387,-472.23389343107
-0.602048761979118,-2.48797297868379,1.28387545472555,-120.409752395824
-2.43066921714283,-4.96179367434594,0.100455240060282,-486.133843428566
-1.06172836286829,-2.95072250092185,0.827265775185271,-212.345672573658
-2.10980633573695,-4.33191958680595,0.112306915332041,-421.961267147391
-1.55689522631563,-3.32851179219291,0.214721339561644,-311.379045263127
-1.07176668835668,-2.79123277312583,0.647699396412475,-214.353337671336
-1.63591071700775,-3.89989393611107,0.628072502095567,-327.18214340155
-16.6044076108103,-53.7101626967762,20.5013474751555,-3320.88152216207
-1.72217043946429,-3.63816235729771,0.193821478369128,-344.434087892858
-2.81388773007569,-5.26823703405017,-0.35953842610121,-562.777546015138
-1.24651978528485,-3.47696844471024,0.983928874140537,-249.30395705697
-0.0720409045430305,-1.84453360372885,1.70045179464279,-14.4081809086061
-1.87362153150488,-3.7922421755591,0.0449991125493425,-374.724306300976
0.645316667519572,-1.11004288337909,2.40067621841823,129.063333503914
-1.8789437032902,-4.44292489879493,0.685037492214519,-375.788740658041
-0.735795939874935,-2.59749577867533,1.12590389892546,-147.159187974987
-1.8457086393574,-3.92431912894912,0.232901850234313,-369.141727871481
-2.10812242132379,-4.25651561318825,0.0402707705406717,-421.624484264758
-1.1486275382425,-3.28671801403704,0.989462937552039,-229.7255076485
-0.0739935618233461,-2.1378181368255,1.98983101317881,-14.7987123646692
-0.867322380165899,-2.70775956383596,0.973114803504162,-173.46447603318
-0.967603249843262,-2.74281513746708,0.807608637780561,-193.520649968652
-2.18379600469984,-4.34142278421998,-0.0261692251796966,-436.759200939968
0.273190856400125,-4.83705902813409,5.38344074093434,54.638171280025
-1.02720594684892,-3.21078555962608,1.15637366592823,-205.441189369785
-0.337585713413227,-2.61568173694866,1.9405103101222,-67.5171426826455
-2.29784979468723,-4.86536899907769,0.269669409703235,-459.569958937446
-1.79422839716972,-4.02230408943691,0.433847295097459,-358.845679433945
-1.06610064039716,-3.06631387415944,0.934112593365109,-213.220128079433
-1.35842864411587,-3.57655362484732,0.859696336615585,-271.685728823173
-2.28671987616319,-4.68082027936156,0.107380527035173,-457.343975232639
-1.13010130894168,-3.34377156509205,1.08356894720868,-226.020261788336
-0.388752997768899,-1.97829366793809,1.20078767240029,-77.7505995537799
-0.665608472586843,-2.53465972629812,1.20344278112444,-133.121694517369
-1.69184496553689,-3.89800296979446,0.514313038720685,-338.368993107378
-31.5739530912319,-78.5401974327594,15.3922912502955,-6314.79061824639
-0.621039202062678,-2.89566100356533,1.65358259943997,-124.207840412536
-32.0932406059896,-79.2879387362305,15.1014575242513,-6418.64812119792
-0.390799374854624,-2.05279958331144,1.27120083360219,-78.1598749709248
-42.9719516417443,-93.0557885157111,7.11188523222248,-8594.39032834886
-1.121192566989,-3.78794979614762,1.54556466216963,-224.238513397799
-1.3931075943161,-3.11466176867039,0.328446580038187,-278.62151886322
-47.7848112933451,-97.9747685485807,2.40514596189043,-9556.96225866902
-38.4429767334795,-87.1921706268853,10.3062171599262,-7688.59534669591
-20.6840133535898,-61.0381189089517,19.670092201772,-4136.80267071797
-1.61327753650139,-3.6913291147303,0.464774041727524,-322.655507300278
-21.7563706401022,-63.3448194158689,19.8320781356645,-4351.27412802043
-0.560235276235867,-2.67734230961563,1.55687175714389,-112.047055247173
-1.82370840655253,-4.30561959726904,0.658202784163991,-364.741681310505
-1.35840587186512,-3.40113566426351,0.684323920533278,-271.681174373023
-2.26670789705021,-14.621419093719,10.0880032996186,-453.341579410042
-0.772815646429013,-3.65270071725821,2.10706942440018,-154.563129285803
-30.3375307850098,-76.5212066044647,15.846145034445,-6067.50615700197
-0.961929306814804,-2.70576878403139,0.78191017040178,-192.385861362961
-18.758862550276,-58.16014184134,20.6424167407881,-3751.77251005519
-42.6917899698573,-92.4868941739337,7.10331423421913,-8538.35799397146
-0.164237195634526,-1.79621741351703,1.46774302224797,-32.8474391269052
-0.549256099892674,-2.87071320431408,1.77220100452873,-109.851219978535
-30.3345786535758,-75.4192118475703,14.7500545404187,-6066.91573071516
-1.01753534853769,-2.89202677780432,0.856956080728948,-203.507069707537
-1.24721076221549,-3.31288295197482,0.818461427543832,-249.442152443099
-50.9492957431469,-100.014305950272,-1.88428553602149,-10189.8591486294
-35.2000556745868,-83.310962123722,12.9108507745484,-7040.01113491736
-2.45214796830074,-4.65187011715632,-0.252425819445155,-490.429593660148
-1.26627192227331,-3.09611221145451,0.563568366907889,-253.254384454663
-14.4849418900661,-49.7588008808028,20.7889171006707,-2896.98837801321
-12.0496728331665,-45.3861564711186,21.2868108047856,-2409.9345666333
-1.14373180910579,-3.58829220944113,1.30082859122955,-228.746361821158
-13.9401553196478,-48.0472576471754,20.1669470078798,-2788.03106392956
-7.80395876115639,-34.1317288594924,18.5238113371796,-1560.79175223128
-3.43669970431143,-20.6885216693693,13.8151222607465,-687.339940862286
-0.514104176250427,-2.18562430421301,1.15741595171215,-102.820835250085
0.616350036415955,-3.39095981760704,4.62365989043895,123.270007283191
-13.7121245365771,-46.4475028112073,19.0232537380531,-2742.42490731542
-0.0780838495156887,-1.60806549883186,1.45189779980049,-15.6167699031377
-13.8324055316697,-46.4871952809151,18.8223842175758,-2766.48110633394
0.233367332333497,-1.5004010444292,1.96713570909619,46.6734664666994
-0.153752924370586,-1.8465530171741,1.53904716843293,-30.7505848741173
-1.20970906339405,-3.30118346326414,0.881765336476038,-241.94181267881
0.631657262440826,-4.17236852864091,5.43568305352256,126.331452488165
-1.5916813585489,-3.97629666437554,0.792933947277735,-318.336271709781
-0.370838783513854,-1.91157572809597,1.16989816106826,-74.1677567027709
-1.98340634904351,-4.10733085231712,0.14051815423009,-396.681269808703
-0.14620971449923,-1.76694028439588,1.47452085539742,-29.2419428998459
-26.1451257493972,-69.4143355965915,17.1240840977971,-5229.02514987944
-1.63338057980439,-4.26828129559553,1.00152013598676,-326.676115960878
-33.1397358973861,-80.6516173053976,14.3721455106254,-6627.94717947722
-2.05587002565206,-4.45698922310828,0.345249171804167,-411.174005130411
0.31888522684218,-2.8175721772562,3.45534263094056,63.777045368436
-2.41852322415548,-4.81588952750028,-0.0211569208106783,-483.704644831095
0.126657162023992,-1.60475991053187,1.85807423457985,25.3314324047985
0.124015700729018,-1.51313007072402,1.76116147218206,24.8031401458036
-49.7180820600735,-99.5812304708816,0.145066350734631,-9943.6164120147
-0.764084181034854,-2.4336654414429,0.905497079373194,-152.816836206971
-1.782135997284,-3.78539694315341,0.221124948585406,-356.4271994568
-10.6662636398074,-41.3043685447561,19.9718412651414,-2133.25272796147
-1.87023605503203,-4.10459936194398,0.364127251879908,-374.047211006407
-1.56324666624605,-3.53891958764583,0.412426255153742,-312.649333249209
-1.7161496512226,-4.22400903767824,0.79170973523303,-343.229930244521
-1.240264549554,-3.8067570013447,1.32622790223669,-248.052909910801
-2.47848932015404,-5.0883233441826,0.131344703874512,-495.697864030809
-0.667880363010898,-2.29870088399911,0.962940157977315,-133.57607260218
-23.7292298660508,-66.0158059491835,18.5573462170819,-4745.84597321017
-2.14700034644094,-4.36595223036541,0.0719515374835429,-429.400069288187
0.048645741464051,-1.61554940477623,1.71284088770433,9.7291482928102
0.160588210229152,-1.45551621803353,1.77669263849183,32.1176420458303
-1.94359026491334,-5.04448069281747,1.1573001629908,-388.718052982667
-0.0622147894901885,-2.10479697906103,1.98036740008065,-12.4429578980377
-2.15298312286437,-4.1647738431238,-0.14119240260494,-430.596624572874
-15.3569011321947,-50.2604609445284,19.546658680139,-3071.38022643894
-0.354788384418578,-1.88692526943228,1.17734850059512,-70.9576768837156
-25.552807881752,-69.7313556064238,18.6257398429197,-5110.56157635041
0.435193875834714,-1.11384309257599,1.98423084424541,87.0387751669428
-0.680897375214999,-3.05320555488856,1.69141080445857,-136.179475043
-23.589271110918,-66.5859308431581,19.4073886213221,-4717.85422218361
-0.428163092916353,-2.07098485286405,1.21465866703134,-85.6326185832705
-13.3760027126316,-48.3848787533742,21.6328733281109,-2675.20054252633
-0.78266752589297,-3.54759727019866,1.98226221841272,-156.533505178594
-0.270016492344687,-1.69108550865546,1.15105252396609,-54.0032984689374
-0.297046658652729,-2.20296956348093,1.60887624617548,-59.4093317305459
-0.949577765908583,-2.98033424678222,1.08117871496505,-189.915553181717
-2.0466793818601,-4.27948951853825,0.18613075481806,-409.335876372019
-1.13130910775629,-3.26423852479019,1.00162030927762,-226.261821551258
-0.612041479076757,-2.72772147179388,1.50363851364036,-122.408295815351
-0.119691649760263,-1.93406842945448,1.69468512993395,-23.9383299520527
-0.40473370401688,-2.49007410043995,1.68060669240619,-80.9467408033761
-0.589042248605575,-2.22419932035851,1.04611482314736,-117.808449721115
-0.728092478396921,-2.8729015622211,1.41671660542726,-145.618495679384
-38.960164090432,-87.8012333105538,9.88090512968982,-7792.03281808639
-1.4184326822545,-3.47884811211821,0.641982747609201,-283.686536450901
-1.23049409482916,-3.39108175665621,0.930093566997884,-246.098818965833
-25.0159766543819,-67.1809779616383,17.1490246528745,-5003.19533087638
-1.83265388157227,-4.2131619663785,0.547854203233958,-366.530776314454
-1.69635838209728,-3.74657991026524,0.353863146070679,-339.271676419457
-1.64690222842219,-3.97204603097477,0.678241574130392,-329.380445684438
-1.10775081457138,-3.60592272156584,1.39042109242309,-221.550162914275
-2.31296248569776,-5.05977783856276,0.433852867167238,-462.592497139552
-1.09037839172592,-3.28183725633781,1.10108047288597,-218.075678345183
-2.02985531746897,-4.3783598469914,0.318649212053466,-405.971063493793
-3.90828043378173,-24.8787879300156,17.0622270624522,-781.656086756346
-0.709078220771809,-2.73975001504553,1.32159357350191,-141.815644154362
-2.76257455270171,-5.49256046757539,-0.0325886378280269,-552.514910540342
-1.89751460149452,-4.04915935795285,0.25413015496381,-379.502920298904
-0.340020032412687,-2.36105684485089,1.68101678002552,-68.0040064825373
-0.685199036792745,-2.54866942342413,1.17827134983864,-137.039807358549
-0.946448551934682,-2.87619333866092,0.983296234791559,-189.289710386936
-2.2569214545065,-4.63590748081907,0.122064571806074,-451.3842909013
-0.823940370977386,-2.74920991495132,1.10132917299654,-164.788074195477
-25.7723033930965,-69.2423643824908,17.6977575962979,-5154.4606786193
-2.62832228875231,-5.04653410538759,-0.210110472117033,-525.664457750463
-0.244025176761824,-2.01486334577653,1.52681299225288,-48.8050353523648
-0.936252201591173,-2.70274888321764,0.830244480035298,-187.250440318235
0.0571017138158759,-1.59385490852114,1.70805833615289,11.4203427631752
-3.21497290779375,-5.64810012201695,-0.781845693570542,-642.994581558749
-0.707109127952676,-2.61684426186228,1.20262600595692,-141.421825590535
-2.36599088320045,-4.36956772666746,-0.362414039733435,-473.19817664009
-1.92511140524787,-4.07109520469858,0.22087239420284,-385.022281049574
-1.92509609955951,-4.68047590666738,0.830283707548359,-385.019219911903
-2.80989081943648,-5.35032627711746,-0.269455361755503,-561.978163887297
-1.88768301243012,-4.1093871673634,0.334021142503157,-377.536602486025
-2.5378851255738,-4.80375642542391,-0.272013825723693,-507.57702511476
-24.6057626624036,-67.1095993579027,17.8980740330956,-4921.15253248072
-3.40150108828662,-6.29158982751192,-0.511412349061316,-680.300217657323
-0.377789332233474,-2.09937945787352,1.34380079340657,-75.5578664466947
-3.15935609793917,-5.40690006849745,-0.911812127380882,-631.871219587833
-0.746105133092652,-3.54632848304505,2.05411821685975,-149.22102661853
-2.28208287607881,-4.59099118470551,0.02682543254789,-456.416575215762
-0.746922020785045,-2.66726302693695,1.17341898536686,-149.384404157009
-3.93688157952401,-6.36437105305118,-1.50939210599685,-787.376315904802
-2.90086359143092,-5.22994165623122,-0.571785526630623,-580.172718286184
-3.4842949578994,-5.71384947470508,-1.25474044109372,-696.85899157988
0.0793205059285547,-1.98292994508424,2.14157095694135,15.864101185711
-2.80048277961419,-5.14746167900294,-0.453503880225427,-560.096555922837
-3.04251883135868,-5.41108596470331,-0.673951698014057,-608.503766271737
-2.54578205840881,-4.7398444796819,-0.351719637135731,-509.156411681763
-3.74354348409828,-6.65329780521656,-0.833789162980004,-748.708696819657
-2.95266726075569,-18.8125423990988,12.9072078775874,-590.533452151137
-0.641236245468598,-3.09279698147213,1.81032449053493,-128.24724909372
-1.91697922326762,-4.14393903943455,0.309980592899319,-383.395844653523
-2.04440564018844,-4.18955316073317,0.100741880356279,-408.881128037689
-1.27147287260393,-3.72064980978224,1.17770406457438,-254.294574520787
-2.42199782667063,-4.7345192186654,-0.109476434675851,-484.399565334126
-1.3050106898732,-4.31787344130825,1.70785206156184,-261.002137974641
-0.0599724103525144,-1.73475123843111,1.61480641772609,-11.9944820705029
-2.62600578719128,-5.21790268892834,-0.0341088854542133,-525.201157438255
-5.1342657636337,-24.6461156669962,14.3775841397288,-1026.85315272674
-2.20015002515887,-4.42102020640543,0.0207201560876791,-440.030005031775
-1.08619730022372,-3.11225004120131,0.939855440753879,-217.239460044743
-1.77938078578936,-3.7648263759383,0.206064804359582,-355.876157157872
-1.32954676859984,-3.94427871785923,1.28518518065954,-265.909353719969
-1.71647479646248,-4.0726346170379,0.639685024112944,-343.294959292496
-2.14550134283172,-4.42080281581297,0.12980013014952,-429.100268566345
-6.83538234063721,-30.7083570136052,17.0375923323308,-1367.07646812744
-2.59009007780805,-5.14437259737418,-0.0358075582419182,-518.01801556161
-0.993692328384506,-3.36385305783943,1.37646840107042,-198.738465676901
-2.27501658793044,-4.64088441364308,0.0908512377821942,-455.003317586089
-4.14245278755124,-23.029134558064,14.7442289829615,-828.490557510247
-18.14826539681,-56.1068008680595,19.8102700744396,-3629.65307936199
-2.44039964598419,-4.99319479621747,0.11239550424909,-488.079929196838
-3.65791851586814,-19.4450277553724,12.1291907236361,-731.583703173629
-3.94480678998667,-22.3907466686236,14.5011330886503,-788.961357997334
-2.38644673008772,-4.76876072379219,-0.00413273638324929,-477.289346017544
-1.01853260759589,-3.65330304193834,1.61623782674655,-203.706521519179
-3.13730883621195,-5.64459287667714,-0.630024795746758,-627.46176724239
-0.189283306869704,-2.37241396547565,1.99384735173624,-37.8566613739408
-9.61781466040685,-37.2702041911833,18.0345748703696,-1923.56293208137
-1.16403518041592,-3.73664815771648,1.40857779688465,-232.807036083183
-1.76499356564509,-4.38292376894757,0.852936637657404,-352.998713129017
-0.740540105231947,-3.1004272429831,1.61934703251921,-148.108021046389
-3.1109171681772,-5.30069447220177,-0.921139864152633,-622.18343363544
-2.40686865565325,-4.62223196394502,-0.191505347361475,-481.373731130649
-2.44818120726234,-4.8407207664271,-0.0556416480975681,-489.636241452467
-1.99767386569258,-4.25137816810663,0.256030436721474,-399.534773138515
-1.33127875244735,-3.81134679487739,1.14878928998268,-266.255750489471
-2.84363373485787,-5.44685956711721,-0.24040790259854,-568.726746971575
-3.87957347841163,-6.64195941988646,-1.1171875369368,-775.914695682326
-0.669274426604104,-2.87125398630189,1.53270513309369,-133.854885320821
-0.507334906419524,-2.8235514900622,1.80888167722315,-101.466981283905
-2.9489185592247,-5.30541989703942,-0.592417221409973,-589.78371184494
-2.97736386685048,-5.30053955359855,-0.6541881801024,-595.472773370095
-3.38536629399798,-5.67713855770465,-1.09359403029131,-677.073258799595
-0.0423836416219199,-1.81311976557306,1.72835248232922,-8.47672832438397
-1.42932600005326,-3.56868105513062,0.710029055024096,-285.865200010653
-1.2196492123432,-3.84175953822115,1.40246111353474,-243.929842468641
-9.73851697224379,-35.5652755048098,16.0882415603223,-1947.70339444876
-2.19601052065098,-4.61254267430614,0.220521633004177,-439.202104130196
-1.86853236291187,-4.12376872512971,0.386703999305963,-373.706472582374
-2.11383292040429,-4.30994720176152,0.0822813609529285,-422.766584080859
-1.65785235145243,-3.70688878439981,0.391184081494947,-331.570470290486
-4.6869887047975,-7.41617551140366,-1.95780189819133,-937.397740959499
-1.36909811569224,-4.03602585875713,1.29782962737265,-273.819623138448
-1.00997509167623,-3.63139192746043,1.61144174410797,-201.995018335246
-2.65115793443953,-5.15319606856686,-0.149119800312188,-530.231586887905
-0.012684458193455,-1.5048233069463,1.47945439055939,-2.53689163869099
-3.80506948356426,-6.37742057982047,-1.23271838730805,-761.013896712852
-2.9786713913045,-15.2818435603304,9.3245007777214,-595.734278260899
-1.12177712068296,-3.44989272343341,1.2063384820675,-224.355424136591
-1.16505489704983,-3.48408267379247,1.15397287969282,-233.010979409966
-2.60726563946098,-5.42322239523685,0.208691116314891,-521.453127892196
-1.71220705305975,-3.72148649730323,0.297072391183722,-342.44141061195
-2.78815639298997,-5.22062418319124,-0.355688602788695,-557.631278597994
-7.11405620849591,-28.6067087052521,14.3785962882603,-1422.81124169918
-1.17800058953634,-3.25827957744308,0.9022783983704,-235.600117907268
-2.73881601424457,-5.33201529497021,-0.145616733518931,-547.763202848915
-1.55779174749404,-3.96478982138078,0.849206326392694,-311.558349498809
-0.645214225706866,-2.51677762290351,1.22634917148978,-129.042845141373
-1.87950654003406,-4.01928568821155,0.260272608143424,-375.901308006812
-3.32932934275657,-5.98738626026341,-0.671272425249731,-665.865868551314
-1.17948496534339,-3.42774148982244,1.06877155913567,-235.896993068677
-0.857242207351658,-2.8079384332576,1.09345401855428,-171.448441470332
-4.06593022015841,-6.64766841278778,-1.48419202752903,-813.186044031681
-2.90595574886758,-5.47661303262336,-0.33529846511179,-581.191149773515
0.121844045971952,-1.57445083439304,1.81813892633694,24.3688091943905
-3.9429555894132,-6.44730582656157,-1.43860535226483,-788.59111788264
-0.618319294014126,-3.12527910822018,1.88864052019193,-123.663858802825
-1.89268607594024,-3.86902527084709,0.0836531189666028,-378.537215188049
-3.43358541717846,-6.11046035405624,-0.756710480300685,-686.717083435692
-1.7772516389238,-3.91715294534618,0.362649667498577,-355.45032778476
-2.70118590899621,-4.70897422375826,-0.693397594234152,-540.237181799241
-2.06388291221491,-4.09043627380619,-0.0373295506236437,-412.776582442983
-2.63877894115393,-5.19769189908037,-0.0798659832274993,-527.755788230787
-1.91652104485777,-4.55839122053115,0.725349130815621,-383.304208971553
-1.28933463695282,-3.37882891791122,0.800159644005579,-257.866927390564
-3.28484863309098,-21.8206691281442,15.2509718619623,-656.969726618197
-0.568395044777878,-2.25362456994178,1.11683448038603,-113.679008955576
-1.22193655102391,-3.49437233147226,1.05049922942443,-244.387310204783
-2.34994469388902,-4.73045411021349,0.0305647224354471,-469.988938777805
-2.42793877858029,-4.72324374997336,-0.132633807187223,-485.587755716058
-1.66497691713344,-4.57473600960209,1.24478217533522,-332.995383426687
-3.41734695954554,-5.9104961859281,-0.924197733162984,-683.469391909108
-1.93438454478821,-4.03453874105891,0.16576965148249,-386.876908957642
-0.241403959113763,-1.76332078938654,1.28051287115902,-48.2807918227526
-2.59419568192103,-4.84467985374333,-0.343711510098737,-518.839136384207
-3.34839802559646,-5.87070430746563,-0.826091743727295,-669.679605119293
-2.41030295163175,-4.91275402236092,0.0921481190974265,-482.06059032635
-1.49835937303574,-3.48428135704172,0.487562610970242,-299.671874607148
-0.480609739437411,-2.12226455174325,1.16104507286843,-96.1219478874822
-2.54880494965305,-4.9010723236545,-0.196537575651595,-509.76098993061
-2.35405004939695,-4.84324167543899,0.135141576645094,-470.81000987939
-1.25464101135214,-3.35055917638549,0.841277153681208,-250.928202270428
-15.73781369339,-51.2971545141832,19.8215271274031,-3147.56273867801
-2.78752538990862,-5.00617110776928,-0.568879672047971,-557.505077981725
