,losses
1742,59776.19
1743,59705.55
1744,59625.79
1745,59537.867
1746,59442.65
1747,59340.902
1748,59233.355
1749,59120.625
1750,52895.28
1751,52793.242
1752,52690.0
1753,52585.703
1754,52480.5
1755,52374.5
1756,52267.848
1757,52160.63
1758,52052.95
1759,51944.87
1760,701364.1
1761,701392.2
1762,701410.94
1763,701421.25
1764,701424.0
1765,701419.9
1766,701409.3
1767,701393.3
1768,701372.4
1769,701346.8
1770,58432.902
1771,58418.484
1772,58396.227
1773,58366.92
1774,58331.28
1775,58289.94
1776,58243.496
1777,58192.465
1778,58137.33
1779,58078.516
1780,41669.945
1781,41607.28
1782,41541.965
1783,41474.31
1784,41404.55
1785,41332.938
1786,41259.688
1787,41184.973
1788,41108.973
1789,41031.84
1790,1440925.9
1791,1440976.2
1792,1440984.6
1793,1440955.2
1794,1440891.5
1795,1440797.5
1796,1440675.4
1797,1440528.5
1798,1440359.4
1799,1440169.8
1800,529804.0
1801,529759.56
1802,529716.25
1803,529674.1
1804,529632.94
1805,529592.7
1806,529553.2
1807,529514.3
1808,529476.2
1809,529438.5
1810,117484.08
1811,117473.77
1812,117461.19
1813,117446.58
1814,117430.11
1815,117412.01
1816,117392.41
1817,117371.445
1818,117349.3
1819,117326.055
1820,35153.53
1821,35130.883
1822,35103.125
1823,35070.76
1824,35034.29
1825,34994.117
1826,34950.633
1827,34904.184
1828,34855.098
1829,34803.652
1830,36792.203
1831,36731.117
1832,36667.67
1833,36602.145
1834,36534.77
1835,36465.75
1836,36395.273
1837,36323.527
1838,36250.656
1839,36176.812
1840,35324.96
1841,35253.754
1842,35182.207
1843,35110.39
1844,35038.34
1845,34966.11
1846,34893.74
1847,34821.26
1848,34748.71
1849,34676.12
1850,94411.74
1851,94366.39
1852,94322.14
1853,94278.805
1854,94236.375
1855,94194.73
1856,94153.8
1857,94113.53
1858,94073.86
1859,94034.74
1860,50012.816
1861,49954.734
1862,49894.758
1863,49833.1
1864,49769.96
1865,49705.504
1866,49639.88
1867,49573.25
1868,49505.723
1869,49437.406
1870,37982.688
1871,37918.848
1872,37854.79
1873,37790.547
1874,37726.152
1875,37661.652
1876,37597.07
1877,37532.438
1878,37467.77
1879,37403.105
1880,162974.83
1881,162937.22
1882,162900.02
1883,162863.23
1884,162826.81
1885,162790.69
1886,162754.84
1887,162719.3
1888,162683.97
1889,162648.88
1890,46177.453
1891,46114.51
1892,46047.566
1893,45977.047
1894,45903.344
1895,45826.805
1896,45747.74
1897,45666.45
1898,45583.17
1899,45498.15
1900,35461.15
1901,35388.887
1902,35316.65
1903,35244.45
1904,35172.297
1905,35100.227
1906,35028.24
1907,34956.36
1908,34884.586
1909,34812.934
1910,40563.36
1911,40483.316
1912,40402.66
1913,40321.5
1914,40239.9
1915,40157.93
1916,40075.66
1917,39993.152
1918,39910.44
1919,39827.586
1920,78206.14
1921,78142.63
1922,78080.4
1923,78019.3
1924,77959.23
1925,77900.125
1926,77841.88
1927,77784.43
1928,77727.71
1929,77671.64
1930,47493.895
1931,47413.36
1932,47330.51
1933,47245.625
1934,47158.926
1935,47070.645
1936,46980.953
1937,46890.03
1938,46798.04
1939,46705.098
1940,41575.28
1941,41488.008
1942,41400.746
1943,41313.52
1944,41226.348
1945,41139.266
1946,41052.273
1947,40965.406
1948,40878.664
1949,40792.074
1950,47319.297
1951,47223.32
1952,47126.55
1953,47029.11
1954,46931.086
1955,46832.574
1956,46733.664
1957,46634.406
1958,46534.9
1959,46435.176
1960,41117.7
1961,41033.29
1962,40949.723
1963,40866.918
1964,40784.82
1965,40703.39
1966,40622.586
1967,40542.348
1968,40462.656
1969,40383.47
1970,40358.117
1971,40278.57
1972,40199.37
1973,40120.51
1974,40041.98
1975,39963.76
1976,39885.85
1977,39808.24
1978,39730.906
1979,39653.86
1980,50856.875
1981,50769.984
1982,50682.15
1983,50593.51
1984,50504.17
1985,50414.23
1986,50323.76
1987,50232.867
1988,50141.61
1989,50050.043
1990,40129.85
1991,40049.633
1992,39969.965
1993,39890.812
1994,39812.137
1995,39733.914
1996,39656.125
1997,39578.727
1998,39501.734
1999,39425.098
2000,47698.812
2001,47613.535
2002,47527.78
2003,47441.605
2004,47355.105
2005,47268.31
2006,47181.29
2007,47094.08
2008,47006.73
2009,46919.293
2010,49788.465
2011,49700.168
2012,49610.76
2013,49520.414
2014,49429.234
2015,49337.34
2016,49244.844
2017,49151.836
2018,49058.4
2019,48964.61
2020,54308.83
2021,54202.8
2022,54095.594
2023,53987.37
2024,53878.258
2025,53768.4
2026,53657.91
2027,53546.87
2028,53435.395
2029,53323.555
2030,576163.44
2031,576240.1
2032,576292.6
2033,576323.0
2034,576333.7
2035,576326.3
2036,576303.1
2037,576265.2
2038,576214.3
2039,576151.7
2040,86996.71
2041,87004.586
2042,87006.195
2043,87002.16
2044,86993.05
2045,86979.375
2046,86961.56
2047,86940.055
2048,86915.23
2049,86887.414
2050,48168.895
2051,48122.375
2052,48070.0
2053,48012.39
2054,47950.074
2055,47883.566
2056,47813.312
2057,47739.71
2058,47663.12
2059,47583.875
2060,36743.98
2061,36678.15
2062,36612.008
2063,36545.605
2064,36478.992
2065,36412.2
2066,36345.29
2067,36278.258
2068,36211.168
2069,36144.01
2070,40473.26
2071,40401.5
2072,40329.348
2073,40256.887
2074,40184.145
2075,40111.184
2076,40038.06
2077,39964.785
2078,39891.402
2079,39817.957
2080,43035.926
2081,42956.023
2082,42875.3
2083,42793.883
2084,42711.85
2085,42629.3
2086,42546.312
2087,42462.94
2088,42379.277
2089,42295.35
2090,47751.215
2091,47664.03
2092,47576.305
2093,47488.113
2094,47399.535
2095,47310.625
2096,47221.45
2097,47132.06
2098,47042.5
2099,46952.84
2100,124701.82
2101,124667.14
2102,124634.125
2103,124602.58
2104,124572.336
2105,124543.29
2106,124515.31
2107,124488.32
2108,124462.18
2109,124436.84
2110,45892.133
2111,45835.93
2112,45776.93
2113,45715.44
2114,45651.73
2115,45586.04
2116,45518.59
2117,45449.58
2118,45379.184
2119,45307.57
2120,365951.8
2121,365969.97
2122,365982.72
2123,365990.62
2124,365994.1
2125,365993.6
2126,365989.44
2127,365982.16
2128,365971.84
2129,365959.0
2130,41342.54
2131,41329.305
2132,41310.08
2133,41285.473
2134,41256.027
2135,41222.24
2136,41184.555
2137,41143.367
2138,41099.05
2139,41051.926
2140,47017.42
2141,46959.133
2142,46897.3
2143,46832.293
2144,46764.465
2145,46694.11
2146,46621.516
2147,46546.926
2148,46470.566
2149,46392.656
2150,43972.51
2151,43893.453
2152,43813.477
2153,43732.72
2154,43651.273
2155,43569.24
2156,43486.707
2157,43403.746
2158,43320.42
2159,43236.81
2160,56163.387
2161,56113.207
2162,56064.66
2163,56017.58
2164,55971.824
2165,55927.27
2166,55883.8
2167,55841.332
2168,55799.746
2169,55758.984
2170,38359.3
2171,38304.285
2172,38248.465
2173,38191.96
2174,38134.844
2175,38077.19
2176,38019.08
2177,37960.55
2178,37901.69
2179,37842.523
2180,32525.152
2181,32469.324
2182,32413.56
2183,32357.873
2184,32302.275
2185,32246.764
2186,32191.35
2187,32136.037
2188,32080.828
2189,32025.72
2190,36004.13
2191,35946.168
2192,35888.0
2193,35829.66
2194,35771.176
2195,35712.582
2196,35653.902
2197,35595.156
2198,35536.367
2199,35477.555
2200,33001.04
2201,32945.914
2202,32891.03
2203,32836.375
2204,32781.938
2205,32727.709
2206,32673.672
2207,32619.828
2208,32566.178
2209,32512.697
2210,35561.816
2211,35506.133
2212,35450.4
2213,35394.625
2214,35338.84
2215,35283.043
2216,35227.266
2217,35171.504
2218,35115.78
2219,35060.094
2220,37440.184
2221,37381.777
2222,37323.184
2223,37264.45
2224,37205.58
2225,37146.617
2226,37087.586
2227,37028.5
2228,36969.39
2229,36910.27
2230,39104.99
2231,39042.598
2232,38979.824
2233,38916.71
2234,38853.305
2235,38789.67
2236,38725.824
2237,38661.812
2238,38597.676
2239,38533.44
2240,41982.26
2241,41909.324
2242,41835.305
2243,41760.33
2244,41684.527
2245,41608.0
2246,41530.867
2247,41453.188
2248,41375.047
2249,41296.52
2250,40632.99
2251,40564.19
2252,40495.78
2253,40427.727
2254,40360.01
2255,40292.613
2256,40225.527
2257,40158.727
2258,40092.2
2259,40025.938
2260,32595.404
2261,32537.172
2262,32479.666
2263,32422.818
2264,32366.59
2265,32310.924
2266,32255.775
2267,32201.113
2268,32146.887
2269,32093.068
2270,29938.885
2271,29889.273
2272,29840.145
2273,29791.482
2274,29743.24
2275,29695.383
2276,29647.896
2277,29600.734
2278,29553.895
2279,29507.332
